iata,name,city,state,country,latitude,longitude
44XA,HFS,ROBSTOWN,TX,USA,27.83694444,-97.77180555
44XS,3 MILL RANCH,MOUNTAIN HOME,TX,USA,30.28442777,-99.47378611
45AA,DAVIDSON STRIP,TALKEETNA,AK,USA,62.16289722,-150.53960833
45AK,CHEROKEE,DELTA JUNCTION,AK,USA,63.96182888,-145.47009194
45AR,THUNDER RIDGE RANCH,FLIPPIN,AR,USA,36.36725,-92.64022222
45AZ,WILLOW VALLEY,MOHAVE VALLEY,AZ,USA,34.91330555,-114.58007777
45CL,HELL'ER HIGH WATER,ZENIA,CA,USA,40.14320361,-123.39835666
45CN,HERMITAGE,GROVELAND,CA,USA,37.88020388,-120.19352138
45FL,MOSS MEADOWS,LIVE OAK,FL,USA,30.23744833,-82.9065175
45G,BRIGHTON,BRIGHTON,MI,USA,42.56995694,-83.7785125
45ID,FOX CREEK,PRIEST RIVER,ID,USA,48.33005,-116.82893333
45K,MINNEAPOLIS CITY COUNTY,MINNEAPOLIS,KS,USA,39.09433333,-97.72105555
45KS,KOAFM,GALESBURG,KS,USA,37.52524722,-95.37410833
45MO,WALDMEISTER FARM,ST PETERS,MO,USA,38.84727333,-90.63901194
45MS,BOX FLD,SUNFLOWER,MS,USA,33.54716388,-90.56709444
45MT,PESTER,HINGHAM,MT,USA,48.62833333,-110.46966666
45NC,GLOVER,SEABOARD,NC,USA,36.52805555,-77.45472222
45OG,RUGG RANCHES,PILOT ROCK,OR,USA,45.47638888,-118.79166666
45OH,BOOBER,NEW RICHMOND,OH,USA,38.97599444,-84.21951111
45OI,PLANE COUNTRY,STRASBURG,OH,USA,40.56117388,-81.54567583
45OK,BELLEVIEW LANDING,SOUTH COFFEYVILLE,OK,USA,36.91258305,-95.60303277
45OR,GEDEROS,COQUILLE,OR,USA,43.15483222,-124.17066138
45PN,CHAMBERS,TUNKHANNOCK,PA,USA,41.554,-76.05458333
45R,HAWTHORNE FLD,KOUNTZE/SILSBEE,TX,USA,30.33633333,-94.25755555
45S,SILVER LAKE F S STRIP,SILVER LAKE,OR,USA,43.1109725,-121.09416666
45TN,DARNELL'S LANDINGS,CHURCH HILL,TN,USA,36.50666666,-82.71166666
45WI,WINDSONG FARM,WOODVILLE,WI,USA,44.99996444,-92.28352194
45WY,AMERICAN FALCONRY,CASPER,WY,USA,42.88973333,-106.67486666
45XS,GHOST APACHE,COTULLA,TX,USA,28.13096666,-98.90583333
46AK,BEAR COVE FARM,HOMER,AK,USA,59.73828888,-151.02989416
46CN,CRYSTAL,LLANO,CA,USA,34.48471666,-117.82645277
46CO,HUERFANO AG,PUEBLO,CO,USA,38.10000527,-104.42552638
46D,CARRINGTON MUNI,CARRINGTON,ND,USA,47.45111111,-99.15133333
46KS,HIDDEN VALLEY,VALLEY CENTER,KS,USA,37.83340833,-97.36326666
46LA,PLUNKETT AVIATION SERVICES INC,LAKE PROVIDENCE,LA,USA,32.60698611,-91.38277777
46LS,VENISSAT AIRSTRIP,GUEYDAN,LA,USA,30.08611111,-92.53222222
46MI,ROTORS & WINGS,WEBBERVILLE,MI,USA,42.54611111,-84.12777777
46NC,BROWN FLD,MARSHVILLE,NC,USA,34.89277777,-80.37333333
46NE,JANTZEN,MADRID,NE,USA,40.89504086,-101.50236111
46NY,SAVANNAH,SAVANNAH,NY,USA,43.0188,-76.761
46OH,WETZL,NORTH JACKSON,OH,USA,41.10366888,-80.82647166
46OK,RICKER RANCH,HINTON,OK,USA,35.47514444,-98.45162777
46TA,GOULD STRIP,COTULLA,TX,USA,28.12611861,-98.85974361
46TE,WILDCAT,STERLING CITY,TX,USA,31.84972222,-101.06
46TX,PHILLIPS CORPORATION,ANGLETON,TX,USA,29.15079972,-95.49522055
46U,ALPINE,ALPINE,WY,USA,43.18180555,-111.0385
46VA,BYRD CREEK,COLUMBIA,VA,USA,37.81746666,-78.04854722
46XS,CANADIAN RIVER RANCH,ADRIAN,TX,USA,35.402675,-102.80760555
47AK,HIGHLAND,EAGLE RIVER,AK,USA,61.2925,-149.5325
47AR,HEIRD HILL FARM,HENSLEY,AR,USA,34.50269444,-92.22976111
47CO,MILE HI,NEW RAYMER,CO,USA,40.89998222,-104.83385777
47FD,STRAYHORN RANCH,FORT MYERS,FL,USA,26.66284888,-81.77063888
47FL,RANCHAERO GRAND VISTA,BROOKSVILLE,FL,USA,28.53985833,-82.30471944
47GA,EVERIDGE,PINEHURST,GA,USA,32.21972222,-83.85527777
47GE,FLYLANDER FARM,SUMMERVILLE,GA,USA,34.482168,-85.304374
47ID,FLYING THUNDERBOLT RANCH,EMMETT,ID,USA,43.91421836,-116.70472211
47IN,MANN,MEROM,IN,USA,38.98837611,-87.5180775
47IS,FLYING Z RANCH,DURAND,IL,USA,42.49166666,-89.35694444
47K,MOUNDRIDGE MUNI,MOUNDRIDGE,KS,USA,38.20909166,-97.502725
47KS,MAXWELL,BALDWIN CITY,KS,USA,38.77142916,-95.27456805
47MN,SONS PRIVATE-COMMERCIAL,NORWOOD,MN,USA,44.705326,-93.854373
47MT,66 RANCH AIRSTRIP,ENNIS,MT,USA,45.31600927,-111.76138894
47N,CENTRAL JERSEY RGNL,MANVILLE,NJ,USA,40.52444444,-74.59830555
47NC,WINDEMERE,FAYETTEVILLE,NC,USA,35.13805555,-78.82277777
47NY,ELK CREEK,BORDEN,NY,USA,42.045,-77.35
47OK,HARMAN,CALUMET,OK,USA,35.58366083,-98.04005222
47PA,HOMAN,STATE COLLEGE,PA,USA,40.71954305,-77.96135972
47TA,PLEASURE FLD,PROSPER,TX,USA,33.25595027,-96.88528027
47TE,WHITES,LA WARD,TX,USA,28.85165472,-96.49747277
47TS,HENSARLING,MADISONVILLE,TX,USA,31.04796416,-95.91773083
47TX,ARMSTRONG RANCH,ARMSTRONG,TX,USA,26.93394361,-97.76249416
47V,CURTIS MUNI,CURTIS,NE,USA,40.63875,-100.47341666
47VT,CUB FLD,PANTON,VT,USA,44.12567777,-73.36961666
47WI,OAKBROOK,FORT ATKINSON,WI,USA,42.89000694,-88.80816166
47XA,LUV FLD,TAYLOR,TX,USA,30.51055555,-97.41277777
47XS,BARTOS FARM,LUBBOCK,TX,USA,33.4725,-101.78527777
47Y,PELICAN RAPIDS MUNI-LYON'S FLD,PELICAN RAPIDS,MN,USA,46.64132916,-96.10414444
48A,COCHRAN,COCHRAN,GA,USA,32.40065805,-83.27840638
48AK,CASTLE MOUNTAIN AIRSTRIP,CHICKALOON,AK,USA,61.79308888,-148.49249611
48AR,WHIRLWIND AVIATION,FISHER,AR,USA,35.48375,-90.84090277
48AZ,RIMROCK,RIMROCK,AZ,USA,34.65085555,-111.78820638
48CO,SHAULL FARM AIRSTRIP,NUNN,CO,USA,40.72164722,-104.77802222
48D,CLARE MUNI,CLARE,MI,USA,43.83444444,-84.74022222
48FL,MC KINNON AIRPARK,WALNUT HILL,FL,USA,30.79856666,-87.47328888
48G,GAVAGAN FLD,YALE,MI,USA,43.10344444,-82.89022222
48I,BRAXTON COUNTY,SUTTON,WV,USA,38.68711111,-80.65208333
48ID,SKI VALLEY AIRPARK,MC CALL,ID,USA,44.92986111,-116.17359722
48K,NESS CITY MUNI,NESS CITY,KS,USA,38.47375694,-99.90911888
48LA,COUNTRYSIDE,JENNINGS,LA,USA,30.274875,-92.58063611
48LL,ROCK CUT FARMS,LEAF RIVER,IL,USA,42.12530361,-89.45899972
48MY,BOSCH FARM,MONTEVIDEO,MN,USA,45.118669,-95.577796
48NC,MORRISON FLD,LEXINGTON,NC,USA,35.78110555,-80.41712777
48NR,BLACKBRIAR,PELHAM,NC,USA,36.46788,-79.433477
48NY,TURNBULL,BLOOMFIELD,NY,USA,42.89564722,-77.39696111
48OK,COYOTE RUN,POND CREEK,OK,USA,36.72333333,-97.61
48OR,LOOKINGGLASS,ROSEBURG,OR,USA,43.15928166,-123.50174416
48PS,BLUE HAVEN,HARRISONVILLE,PA,USA,40.02791969,-78.09433619
48S,HARLEM,HARLEM,MT,USA,48.56629455,-108.77403619
48TE,4M RANCH AIRFIELD,LANGTRY,TX,USA,30.02099191,-101.5730625
48TS,KEVIN LEE BERRY FLD,ROCKSPRINGS,TX,USA,29.8927245,-100.0167885
48TX,TRI-COUNTY AERODROME,TRENTON,TX,USA,33.45191944,-96.37728888
48U,GTR GREEN RIVER INTERGALACTIC SPACEPORT,GREEN RIVER,WY,USA,41.45795555,-109.49019861
48VA,AL'S FLD,GORE,VA,USA,39.29065694,-78.35083888
48WA,WEST VALLEY,YAKIMA,WA,USA,46.5625,-120.77666666
48WI,CIRCLE A RANCH,HAZELHURST,WI,USA,45.79384333,-89.73014583
48X,MANATEE,PALMETTO,FL,USA,27.64259722,-82.51991666
48XA,SPRING RANCH,CISCO,TX,USA,32.31935833,-98.98793611
48XS,MARAVILLAS GAP RANCH,MARATHON,TX,USA,29.92657,-103.29489888
